        Nice looking. nice fabric , 1
        Nice colors. safe car seat , 1
        Durability. full suspension. reclining seats. easy to push. smooth ride , 1
        Great stroller. comfortable. will last , 1
        Seats removable for storage / transport. Seats interchangable. Carseat compatible , 1
        Superior handling. comfort. quality , 1
        seats can face each other. both seats recline , 1
        Durable. versatile. easy set-up and dismantle. maintains its value , 1
        Class leading versatility in seating configurations.  High quality design. construction and comfort. , 1
        Everything , 1
        many pros..wheels.both babies can lie down.play with each other and more. , 1
        looks nice. easy to maneuver. different seating positions , 1
        big enough for a six year old and a six-pack , 1
        large seating area. lots of leg room. moveable seats. easy steering.  large wheels make it easy to go through stuff , 1
        Sturdy seats may face forward. backward.or toward each other; 5-point harness; easy brake; maneuverability , 1
        Uncomfortable for Babies , 1
        Sturdy. roomy. easy to use. , 1
        A good solid stroller that your baby will be safe and comfortable in , 1
        easy to fold and unfold. comfortable. great features like reversible handle , 1
        The Cadillac of strollers. can change which way baby faces. great wheels for comfortable ride , 1
        Cushy. classy. comfortable  , 1
        Beautiful and luxurious.  Very. very comfortable and spacious for baby. , 1
        Fully reclines. large seating area. soft fabric...well known name. , 1
        stylish. reversible handle. easy to fold , 1
        beautiful. smooth ride. roomy for the baby. good storage. blocks sun and wind well. can be opened with one hand. reversible handlebar. can be used for newborns to 3 years old. , 1
        sturdy construction , 1
        Very beautiful stroller. bunting cover is a great accessory , 1
        carriage and stroller very comfortable for baby , 1
        easy to use. easy to clean. rides smoothly. , 1
        Solid construction. attractive styling. easy-to-use , 1
        east open. easy close , 1
        Beautiful. easy to compact , 1
        reclines fully. adjustable wheels and handle direction , 1
        I feel the baby is safe. it's easy to use. and comfortable for baby , 1
        It is very comfortable for the child. , 1
        Converts from traditional "baby carriage" to stroller. full boot for winter. very plush , 1
        good cover. reclines all the way down. nice leg extension , 1
        LOADED with many pleasing features AND it's BEAUTIFUL! , 1
        People think you're a "big shot" with this luxury baby item. , 1
        Very comfortable , 1
        easy storage. portable. looks , 1
        Construction. stability. size. appearance. versatility , 1
        full recline. reversible handle bar. spacious for baby , 1
        Comfy for the kiddies , 1
        Great for newborns. very sturdy , 1
        Lightweight &amp;amp; Easy to Close , 1
        Top of the Line - Will Last Forever , 1
        Extremely sturdy and will last forever , 1
        Many features including conversion from stroller to carriage. seat that can lie back all the way flat. and option to have child facing towards or away from you. , 1
        attractive , 1
        easy to operate , 1
        love every bit of the stroller , 1
        looks , 1
        Lightweight. Easy to use! , 1
        easy to use. easy to maneuver. smooth ride  , 1
        Positions. Beauty. Functions , 1
        sturdy. light. attractive , 1
        easy to manuever.  folds easily. attractive , 1
        very roomy. long lasting , 1
        Very sturdy. easy to &amp;quot;pilot&amp;quot;. comfy , 1
        beauty. ease of use. safety , 1
        Luxurious. sturdy. safe , 1
        Comfy. sturdy. wears well , 1
        High quality. versatile. comfy for baby , 1
        Quality and Durability , 1
        strong. beautiful.easy  to handle , 1
        none really.... I think its a 'status' thing for parents to buy one of these , 1
        Great ride. reversible handle. good storage space. front and rear wheels lock. etc. , 1
        solid. very attractive. handles well , 1
        pushes very nicely. beautiful. 5-point safety harness. full boot , 1
        many convenient features , 1
        sturdiness. comfort. easy to push. beautiful exterior , 1
        Holds 80 lbs.. adjustable handle. rubber wheels swivel and lock , 1
        Easy to use , 1
        Can be used with infant seat. accommodate footboard passenger. and much. much more! , 1
        Lightweight. durable and handsome! , 1
        looks. comfort of baby. reclining ability , 1
        Looks. comfort for baby. name , 1
        Easy to use!!! , 1
        many features. looks fancy , 1
        Folds up so small!  Rain and sun umbrella!! Stands upright. , 1
        Light weight. quality. knobby wheels. comfortable and easy to use , 1
        Folds up compactly. Durable. Well Made. Canopy pulls all the way forward. , 1
        Lightweight.stylish &amp; lots conveniences  , 1
        Wonderful. sturdy. long lasting system , 1
        Lots of options , 1
        Roomy. nice high handles. 5 point harness. BIG canopy , 1
        Fun Color (Sunscapes); Large Canopy; Rear step for a toddler; Perego Quality , 1
        Small when folded. rear step for older child , 1
        attractive. large bonnet; comfortable , 1
        lightweight. easy to maneuver. durable , 1
        Quality construction. fully-reclining seat , 1
        Light-weight. handles rough terrain easily. fits infants and toddlers. stores well. , 1
        5-point harness; stands upright when folded; canopy; attached rain cover , 1
        Tough and well designed. it folds up so small , 1
        Roomy for child and reclines to different positions.  Folds to convenient size.   , 1
        Turns easily. stable. comfortable. rugged. reliable. , 1
        Good looking; easy to open and close; easy to maneuver in tight spaces , 1
        Rear footboard. folds up small. comfy for both kids. adjustable handles. sturdy but light , 1
        lightweight. sturdy. removable front bar. back stand bar. full featured , 1
        Compact. light. durable and its a Peg Perego... , 1
        Lightweight. durable. comfortable. unfolds quickly , 1
        Lightweight. reclines. can transport an older child on the back. durable. , 1
        sturdy. back footrest , 1
        Lightweight. durable. compact , 1
        easy navigation. seat fully reclines , 1
        sturdy. handles very well. easy to fold up. fully reclinable. stylish. , 1
        great wheels. price. and comfort , 1
        lightweight. durable. brand name , 1
        Sturdy. easy to use. great features for dollar. most likely. the stroller you will grab and use , 1
         Very good quality. strong. good looking , 1
        water repellent canopy , 1
        Fabric is durable. stroller is lightweight and folds nicely , 1
        Quality. attractive , 1
        Convenience and Durability , 1
        Compact and Lightweight , 1
        compact , 1
        lightweight. durable and cost effective , 1
        more durable than most umbrella strollers. fully washable. comfortable for kids. fairly priced. , 1
        Very quality stroller , 1
        I have the 2001 Trek Pliko and it is GREAT! , 1
        very comfortable. easy to fold up. a dream to push. fully reclines. stylish! , 1
        Stylish. compact folding stroller , 1
        Folds really small. easy to manouver and looks great. , 1
        Has an awesome safety belt. , 1
        adorable well padded seat. very large waterproof hood. rain bubble. padded bumper bar. good tires , 1
        Nice fabric and canopy. Very durable , 1
        built-in rain cover. reclines. adjustable handles. free standing. removable front bumper bar. basket. sharp-looking , 1
        Very lightweight yet sturdy.  Folds up like an umbrella stroller.  Good for tall parents. , 1
        great fabrics. easy to open &amp; close , 1
        colors. washable seating. dual wheels in front and back. full recline , 1
        5 point harness. adjustable handles. compact. light. versatile. durable. , 1
        Gorgeous fabric. free-standing once folded. generous hood. easy use. lightweight &amp; compact while luxurious. , 1
        Beautiful cover. sturdy-well made. reclines. car seat compatible. most everything! , 1
        Large canopy. built in rain cover. ample padding. stores compactly , 1
        The 2003 version has all the bells and whistles with one major exception. , 1
        Lightweight and strong&amp;#13;&amp;#10;Folds up small&amp;#13;&amp;#10;Easy to use carry handle&amp;#13;&amp;#10;Easy to fold up , 1
        lightweight and compact. sturdy construction and comfortable , 1
        Lightweight. free standing when folded.  Super comfy! , 1
        Ease of operation and handling. , 1
        Relatively lightweight for a double stroller. Ease of use. Comfortable for the kids. , 1
        Light weight. well padded. very roomy. beautiful fabric... , 1
        Handles well. attractive. both seats recline (although not fully). light compared to other doubles , 1
        Well built. easy to turn and fold. Attractive. , 1
        top quality European stroller. comfortable and plush. easy to control.  , 1
        Well. it does hold 2 kids.... , 1
        well made. light. smooth. stylish. one of so few strollers to hold any resale value , 1
        easy to use , 1
        Easy to steer - Very lightweight! , 1
        everything , 1
        roomy. great fabric , 1
        Holds up well to lots of kids , 1
        Tandem Stroller with high quality materials , 1
        The Cadallac of strollers!  A great ride. easy to use. excellent turning radius. high handle bar. will hold resale value. , 1
        An excellent stroller , 1
        Easy to collapse. Large front seat. , 1
        Holds up to ALOT! , 1
        A fabulous stroller for 2 either close in age or varying ages!!!! , 1
        Sturdy. quality construction. easy to maneuver. , 1
        Light for a double stroller.  Comfy. well-padded seats.  Easy to steer. , 1
        weight. movability , 1
        light. easy open &amp;amp; close. durable. nice looking. convenient , 1
        Easy to open and close. Basket comes off , 1
        Very light and easy to use , 1
        easy to navigate. quality construction , 1
        lightweight. easy to maneuver. cleans up great , 1
        none compared to similar products , 1
        comfortable. cleans up nicely , 1
        Easy to use , 1
        large seats. lightweight. easy to push/steer , 1
        nice look. durable.big canopies for both.easy fold up , 1
        Easy to operate. folds flat. lightweight at 24 lbs. , 1
        great looking. space saver and very convenient as well as good comfort for the little ones , 1
        Not very heavy , 1
        easy to turn. open and close. and light weight , 1
        High quality materials. durable. easy to push. roomy. baby is completely enclosed in rear seat , 1
        lightweight. easy to maneuver. attractive to look at , 1
        A versatile. reliable. and durable stroller with great style , 1
        durability and comfort , 1
        Durable. safe. good sun/rain/wind protection. cargo hooks , 1
        Lots of space. holds more weight than the others. removable basket underneath. easy to use. excellent customer service and quality. , 1
        Baby's are pretty heavy. You don't have to carry them. , 1
        none , 1
        Great stroller , 1
        Ease of storage. Ease to maneuver , 1
        none , 1
        Great stroller!  Compact and durable! , 1
        Can't think of one , 1
        rear seat reclines all the way down. great construction. very sturdy , 1
        Very lightweight. reversible handle. can take you from newborn years through toddler , 1
        all wheels swivel. unfols completely horizontally. easiest to unfold with one hand (a must) , 1
        Handle switches front to back. , 1
        3-position recline. can be forward or rear facing. easy to maneuver. big hood   , 1
        flexible - use as a stroller or carriage. solid and sturdy. warm with boot , 1
        Has held up well. very roomy. great ride. and doesn't squeak! , 1
        Solid construction. Able to switch handle to face child or child to face forward , 1
        Carriage style for baby and Stroller style for toddler. comfortable , 1
        Easy to steer.reversible handle. easy to fold down. lightweight. , 1
        Reversible handlebar. big air filled shock absorbing wheels. and converts to carriage. , 1
        Easy to fold/unfold.  Appropriate for newborn infants to toddlers.  Stylish.  Roomy. High Quality , 1
        reversible handle. stylish. washable cover. , 1
        Transforms from newborn to toddler. all in one stroller. , 1
        Flat bed floor under 5 month old. , 1
        study. reversible handle. adjustable back. looks , 1
        Comfortable. and luxurious , 1
        It can't be beat , 1
        the look of it. the weight , 1
        Good from newborn to toddler; high quality materials , 1
        Ajudstable Seat And top brakes on the wheels. Pocket for stuff. Folds , 1
        reversible handle. 4 locking wheels. bootie for cold weather , 1
        strong. light. easy handling , 1
        Lightweight. easy to use. versatile. well-built. reversible handle , 1
        Lightweight. sturdy. easy to handle , 1
        light. looks nice. many adjustments may be made to suit particular needs , 1
        lightweight. adjustable handle bar. durable fabric    , 1
        lightweight. durability. easily closes and opens. comfortable. attractive. many nice features , 1
        Everything...it's quality. sturdy and lightweight , 1
        converts to carraige , 1
        Reversible handle. canopy. boot feature , 1
        stable. smooth. many nice features , 1
        none , 1
        Lightweight. durable. plush fabric. smooth suspension; reversible handle bar; fully reclining seat , 1
        Classy looking. nice fabric patterns. big canopy. reversible handle , 1
        Easy to push. Not too heavy , 1
        Sturdy. swivel handle. easy fold up..... , 1
        Folds easily. reversible. smooth ride. great colors! , 1
        Fine fabric.good fold. good cover , 1
        Goes anywhere and is so easy to use , 1
        Great zoom. amazing battery. easy interface. lots of features. , 1
        Ease of use. stylish design. easy to use buttons. excellent zoom and macro , 1
        Small. great zoom for a tiny digital. Clarity is amazing. , 1
        Excellent set of features! Battery life. Small size. Flexibility. , 1
        Intuitive design. millions of features. superb quality. VERY compact design. , 1
        Solid body. the option to go fully manual and great pictures! , 1
        Great Photos either autofocus or manual/settings choices. Easy to navigate menu. , 1
        The battery lasted approximately 2 weeks! Small size. , 1
        Size. battery life. ease of use. , 1
        Ultra-compact. stunning picture quality. loaded with features , 1
        Size &amp; weight are astounding. Has most "big camera" features at affordable prices. , 1
        quality in a tiny package. looks. ease of use.  , 1
        Size!. three megapixels. 3X optical zoom. some manual features. WOW factor. more! , 1
        compact size. impressive battery life. excellent zoom lens , 1
        Size. Style. features , 1
        size. "cool" factor. lcd , 1
        Size. 3x Optical Zoom. 3.2MP... did I say size? , 1
        Ultra-compact. 3 megapixels. 3X optical zoom. incredible feature set.  11 MBs of internal memory .  , 1
        Fantastic balance of portability. photo quality. battery life and capacity (with 256 MB SD card) , 1
        Take Anywhere Size with full features , 1
        size picture quality good if not using zoom , 1
        Size makes it easy to have with you always. , 1
        Convenient size. Nice macro abilities. Good battery power. , 1
        Extremely small &amp; lightweight - . Intuitive user interface &amp; button layout - . Fair picture quality , 1
        Great Price &amp; takes ordinary batteries , 1
        Cheap , 1
        Honestly none! , 1
        Inexpensive and light weight. , 1
        Fast - Light - Cheap - Self Repeating , 1
        Uses a standard 9-volt battery. simple one-button functionality. auto-timer. inexpensive , 1
        Cheap and easy to use. , 1
        Lightweight. decent photos. fun to use. good software. , 1
        Cheap , 1
        None , 1
        inexpensive. compact. nice pictures for use on the web. easy to use , 1
        CAN YOU BELIEVE THIS PRICE? EVERYONE CAN GO DIGITAL WITH THIS! , 1
        It is easy. lightweight. and what a great price! , 1
        Easy to use. Excellent price. delivers on promises. , 1
        Inexpensive. Easy to use. Good software included. Long Battery Life. Decent Images. , 1
        cheap. handy. good entry to digital pics , 1
        Great low price. lightweight. and all the programming included , 1
        Strong case. Flash. Easy to use. good software , 1
        Inexpensive , 1
        cheap digital camera.  expensive camera overall however. , 1
        Easy to use. good price for beginners. , 1
        Great features. flash. LCD display.  , 1
        review window. flash. ease of use , 1
        *very* inexpensive digital camera. Nice for the price.   , 1
        Many features. Easy to use! , 1
        Cheap , 1
        LCD Display. Flash. Software is easy to use , 1
        Price. ease of use , 1
        Cheap. great pictures for price. Very fast.  , 1
        It's a cheap way to have digital fun , 1
        Decent picture quality for a inexpensive camera , 1
        Easy to use.has expandable memory. good software , 1
        Cheap - Lots of features for the price , 1
        Hi resolution. easy to use. great price. , 1
        Great pictures. price , 1
        image quality. macro performance , 1
        Great Price. packed with features , 1
        Price. ability to take photo's no matter where you are. , 1
        Price. AA Batteries. ease of use. decent picture quality  , 1
        Low cost. excellent macro lens. fairly intuitive design for easy use , 1
        Easy to use , 1
        Hi Resolution. low price. great macro , 1
        Price. resolution. macro lense. ability to take photos in low-light , 1
        Outstanding color reproduction. , 1
        2MB MEM. flash. LCD display , 1
        Inexpensive. Easy to Use , 1
        Great soft ware! , 1
        Low Cost. Complete &amp;amp; Easy to Use , 1
        Low price. ease of use. high &amp;quot;bang for the buck&amp;quot; , 1
        It has everything! , 1
        Easy to use. makes good photographs. , 1
        Quality of picture , 1
        Great for the price. Easy to use.   , 1
        Price. ease of use(camera). number of stored images.no developing cost or wait time. great for beginners. and everything you need to get started is included. , 1
        Easy to use , 1
        Simple. lifelike , 1
        price. features. inclusions. size and weight. ability to use a tripod , 1
        Easy for beginners to use , 1
        Easy to use , 1
        easy to use. great pictures. complete with cables and software , 1
        easy to use  , 1
        It has a great program for printing your pictures.It is easy to use.It takes just minutes to upload your pictures and begin printing them out. , 1
        nice ergonomics. convenient , 1
        EASY TO USE. AND GOOD QUALITY PICTURES , 1
        easy to handle. use. good for emailing pictures. , 1
        Easy to use. computer compatibility , 1
        Ease in downloading pics. , 1
        Cheap.  Unlike disposables. you get what is in the frame. , 1
        affordable. good quality. and easy to use!  Fun for the whole family! , 1
        Polaroid PDC640 is a great first digital camera. , 1
        light. easy to use. inexpensive. , 1
        cheap camera , 1
        At. Wal-Mart for 99.99. the best price I could find for the features offered. , 1
        Good pictures for the low cost. very easy to transfer pictures to PC , 1
        By far easiest to use; camera &amp; software of any Digitals on the market , 1
        Inexpensive (under $100). LCD display. 8 mb storage. multiple picture quality. and more , 1
        everything you need to get started is in the box , 1
        Easy to use. cheap. decent display , 1
        None , 1
        Fun. nice software. takes decent pics for the price , 1
        Affordable &amp; Easy to use.  I still recommend two years later. , 1
        Inexpensive. userfriendly software. comes with good software for categorizing pics. , 1
        Ease of use. inexpensive. all accessories included. a good first digital camera. , 1
        easy to use. low cost , 1
        Easy to Use;. Comes with cords and software , 1
        Easy to use. good picture quality , 1
        Learned what to avoid in my next digital camera purchase. , 1
        Point &amp; Shoot.  Good Beginner camera , 1
        Very user friendly. almost no learning time required. , 1
        clear crisp pictures. easy to transfer. rugged. view finder. , 1
        Easy to use - good first camera , 1
        ease of use , 1
        Price. good software package. easy-to-use features. good quality photos , 1
        Ease of use. size. price , 1
        exceptionally easy to use. accessories are easy to find , 1
        price and quality , 1
        Easy to use , 1
        nice pictures for an affordable price , 1
        Great Price on the PDC-640 Right Now. , 1
        Easy to use , 1
        Inexpensive. easy. great photos , 1
        Clean and clear pics w/ good options , 1
        Great pictures. low price. LCD screen , 1
        GREAT price. GREAT pictures , 1
        everything in one kit; easy to use; decent photo quality for inexpensive camera , 1
        0 , 1
        Fantastic quality pictures , 1
        Good Price , 1
        value/results , 1
        LOVE THE CLARITY AND THE COLOR &amp;amp; SO EASY TO USE! , 1
        easy to use and great quality pictures , 1
        Inexpensive. fairly easy to take a picture , 1
        Digital. affordable. small. reliable , 1
        Easy to use. solid construction. good quality pix. fun to use , 1
        easy to use. removable/ replaceable memory card. LCD screen... , 1
        Easy to use and learn. nice features for a great price. , 1
        cheaper price than some , 1
        EASE OF USE , 1
        Provides professional quality photographs , 1
        Good first buy camera. for unexpected photos , 1
        Easy to use. affordable , 1
        Good First time Digital Camera , 1
        affordable. easy to use. takes nice pictures , 1
        it just as good any others out there , 1
        good price. simple to use , 1
        easy to use. review/preview options. easy to download , 1
        easy to use. good value. reasonable quality , 1
        Great name brand camera for a good price , 1
        Price. ease of use. AC adapter , 1
        price. versatility , 1
        Price. ease of use , 1
        Easy to use , 1
        Usability , 1
        Easy to learn , 1
        convenient. user- friendly. great price , 1
        Price &amp;amp; easy to use , 1
        Costs , 1
        The only negative side to this camera that I see. is that it has no zoom capability.   , 1
        Price. Quality. Ease of use. Features. , 1
        easy to use , 1
        Easy to operate. beautiful photos and editing bonus. , 1
        Works great with many programs. gives you instant results (no waiting for development). and very easy to use. , 1
        Price - ease of use - compatibility , 1
        Very Easy to Use. , 1
        Able to delete and retake pictures instantly , 1
        easy to use , 1
        Very easy to use , 1
        good price.great camera , 1
        Easy to use.  , 1
        Excellent Quality Pictures , 1
        simple. takes clear pictures while moving , 1
        Very user friendly. nice size. nice software. easy setup. , 1
        Ease of use. nice pictures , 1
        Inexpensive and takes low quality pictures good enough for the web and e-mail. , 1
        light weight. easy to use , 1
        quality pictures for the price , 1
        It takes pictures. easy to use , 1
        Polaroid reputation. price , 1
        easy to use. takes decent pictures , 1
        best price. simple , 1
        picture quality. ease of use , 1
        EASY TO USE , 1
        easy to use. quality pictures. affordable , 1
        Take's Excellent Picture's , 1
        Easy to use. , 1
        Easy To Use  , 1
        Light. easy to use and excellent technical help. , 1
        affordable. easy to use. great pictures. 3 flash settings.quality company , 1
        good action pics. , 1
        price. ease. disk adapter. easy to use , 1
        easy to use. great quality. lightweight. affordable , 1
        Great Pictures.  User Friendly , 1
        Price. ease of use , 1
        easy to use. price , 1
        Easy to use. Software is simple. uncomplicated , 1
        good money value , 1
        Great price , 1
        Affordable. Easy-to-use. Great Quality , 1
        Easy to use. dependable. inexpensive , 1
        Easy to operate. floppy adapter saves on batteries , 1
        Everything! , 1
        Great for emailing instant photos to friends , 1
        Easy to  use and to install on your PC , 1
        Easy. fun. inexpensive! , 1
        Easy to Use. Affordable. Great looking pictures , 1
        Affordable , 1
        Wide view screen easy transfer  , 1
        great picture  quality , 1
        Cheap and easy to use , 1
        Good Solid Camera for everyone. , 1
        Cost and quality , 1
        Uses SmartMedia memory. price ($180). customer service , 1
        price , 1
        easy to use. great quality photos. reasonably priced , 1
        Great software. great picture quality , 1
        user Friendly. very reasonable price , 1
        Easy to use , 1
        good photos. easy to use. extra accessories. good price , 1
        A Great Camera , 1
        small , 1
        good quality pictures. low price , 1
        Picture Quality. Ease of Use.  Low Cost , 1
        easy to operate , 1
        Good picture quality , 1
        very easy to use , 1
        great price.good quality , 1
        price. easy to use. features. size , 1
        Very Very Good Camera , 1
        looks. quality. software , 1
        Affordable. clear pictures. , 1
        easy to use both camera and software. good quality images. economical  , 1
        Cheap. easy picture transfer , 1
        Affordable. fun. and easy , 1
        Fair price. good software. good photo quality. , 1
        Good quality pictures and you can take a lot of them , 1
        Quality. Value. Features , 1
        Very easy to use. no special/expensive equipment/software required , 1
        Ease of use , 1
        Reasonable cost; easy to use; everything included in kit; Polaroid name; whole family can use; autoflash &amp;amp; self timer are nice features; can delete pictures immediately if you do not want to keep them; no film cost anymore; no waiting to see pictures , 1
        Easy to use and set up; economical; idiot-proof , 1
        takes great pictures , 1
        Cheap. decent quality pictures for casual use. Easy to use. 1.8" LCD display , 1
        low cost. high features. fun , 1
        Cost , 1
        Fair price. picture viewer , 1
        Easy to use. good quality pictures , 1
        great value. good design. clear pictures. nice preview screen , 1
        Ease of use , 1
        This camera cost less than the 640 and hold way more pictures , 1
        clear photos , 1
        Love affair lasted only a year. , 1
        Very effective and compact , 1
        easy to use.LCD.Good quality.Price.stylish , 1
        LCD has bugs.no satisfaction , 1
        Ease of use. cheap fun , 1
        excellent pictures for a 640 , 1
        Point and Shoot , 1
        Very reliable!!! , 1
        good quality. inexpensive . lcd screen , 1
        easy to use.cheap. everything needed was included in the kit , 1
        Easy to use for beginners. inexpensive , 1
        Easy to use. Good Quality Pictures. Good Storage Capacity , 1
        Good Bargain. Pretty Good Pictures , 1
        Easy to use.  takes great pics. lightweight , 1
        very easy to use , 1
        inexpensive. easy to use , 1
        Great image quality. stylish design. price. , 1
        Good Camera , 1
        Cheap , 1
        Easy to use.  convenient , 1
        Very easy to use. good quality pictures. LCD screen , 1
        Very Durable. Best for Simple Home use. Comes with everything you need , 1
        Very well priced.  Great for average user. , 1
        Easy to use. relatively inexpensive. nice first digital camera , 1
        holds lots of pictures  , 1
        1.8" LCD; inexpensive; video output to TV , 1
        Easy to use and understand functions , 1
        Low prices. nice features. all accessories included , 1
        Inexpensive. easy to use. lightweight. good quality photos for email and web. , 1
        Easy to use. Idiot Proof. and a great deal! , 1
        very easy to use and everything came in one kit  , 1
        Good pictures. Nice feel and design.&amp;#13;&amp;#10; , 1
        Inexpensive. easy to use. decent image quality , 1
        Price  , 1
        Price. ease of use. design , 1
        Adjustable settings allow better quality or more pictures. whichever you prefer! , 1
        Great Camera. LCD is clear! , 1
        Built in memory. nice case. decent size view LCD screen. , 1
        Small. lightweight. easy to use. a good beginner camera. , 1
        Light weight. portable. nice pictures and A+ customer service. , 1
        LCD Screen. USB &amp; TV Out. Easy Install. Auto Flash  , 1
        Good features for a low price , 1
        Great little camera for the price. Extremely easy to use. , 1
        Good Image Quality. Expandable Memory. Easy to use , 1
        Great photo quality. Easy to install. Easy to use. VERY Durable! , 1
        Easy to use , 1
        Will fit in your purse , 1
        inexpensive. takes great pictures , 1
        Perfect size. easy to use. affordable. good software , 1
        Very mobile. great quality for price!!! , 1
        My first love....uh. in digital cameras. that is! , 1
        Small size. good resolution. USB connector. , 1
        Very easy to use , 1
        Good inexpensive camera. , 1
        Reliability.picture quality.easy to read manual and well organized tech support , 1
        Low price. camera features , 1
        Comes with all the accessories to make it work out of the box. , 1
        easy to use , 1
        Great Price. Good Pictures , 1
        small. good picture quality. added memory capabilities , 1
        Inexpensive/Fairly easy to operate/Informative help on-line , 1
        cost.. size. ease of use , 1
        easy to use. price. features , 1
        Price - what a bargain. Extremely easy to use , 1
        Inexpensive/Easy to use , 1
        Low price , 1
        Easy to Use. Software &amp;amp; Hardware , 1
        A lot of memory , 1
        great item.great price. , 1
        Too many to list! , 1
        Very easy to use , 1
        Cheap Price for what you get , 1
        great quality. easy to use , 1
        PRICE. sleek expensive looking design. included software. cables. memory card. and camera case. image quality. , 1
        Takes great pictures. Pretty inexpensive , 1
        inexpensive. user friendly. resolution vs. price , 1
        Great deal; under priced; small/durable; good size LCD , 1
        Pretty much everything especially LCD. Storage. Picture Quality. and Price , 1
        lightweight; compact , 1
        very easy to work , 1
        Low Price , 1
        Great pictures! , 1
        Quality digital pictures. easy use. many features. great value , 1
        Great picture quality. easy to use. color lcd screen , 1
        Great Camera. and Great quality , 1
        size. looks , 1
        easy to use . lightweight  , 1
        The Camera is cheap , 1
        inexpensive. easy to use , 1
        Cheap price. software is easy to use , 1
        nice photos. software works well , 1
        Color LCD screen. light. comes with 2 software , 1
        Ease of use. image quality. compact convenient design , 1
        Price. Picture Quality. Simplicity , 1
        Nice quality. advanced functions. real-time TV output. easy to work with. , 1
        I don't have to send my film off to have them developed , 1
        Good price. Good Quality , 1
        Easily upgradable. excellent customer support , 1
        Low cost. ease of software use. compact , 1
        Too Many to list see review , 1
        I love it , 1
        easy. point and shoot. good quality pictures , 1
        Great pictures. great price , 1
        Relatively simple to use. accepts standard memory upgrades , 1
        good picture quality. small , 1
        More Pixels to Pesos , 1
        Price. Ease of use. full-featured software package. USB support , 1
        good photos. ease of usage , 1
        Simple to use. Compact size. Works with Windows 98.99 , 1
        Easy to use. fits easily anywhere. great software. USB , 1
        Takes Excellent pictures. , 1
        good if you just want to put pictures on the internet.  , 1
        Great quality. expandable memory. lots of accessories. , 1
        Expandable memory card slot. print-quality resolution , 1
        Small and pretty easy to use.  Extras not found on cheap cameras. , 1
        Works Well In Average Light Rooms. , 1
        Easy. Fun. Great Pics , 1
        Tiny. USB. relatively cheap , 1
        Price. fast uploading. size. TV viewing. flash  , 1
        easy to use. no hassle with loading film.can view pictures on your tv , 1
        No more photomats. lightweight. hooks directly to TV for instant images , 1
        Light. easy to use , 1
        Inexpensive. easily hooks up to the television for viewing , 1
        battery life. cost. included cables and AC Adapter. RCA video-out signal , 1
        Great camera for the price and size! , 1
        Great affordable camera , 1
        Inexpensive. small. good for ebay , 1
        Cheap. Easy  , 1
        Low cost. good battery life. easy to use , 1
        It won't cost much to get you started.  Maybe 50 to 60 bucks. , 1
        Cheap price. handling. Pc and MAC compatible. flash. , 1
        very cheap. light. small , 1
        Very cheap. decent quality. flash , 1
        Standard AA batteries. USB and build-in flash , 1
        The price I guess. after having checked at a couple of stores. , 1
        price USB connection holds 32 exp tv cable included , 1
        It's cheap , 1
        Good size. cheap price. nice interface , 1
        Inexpensive. Quicker if not better than scanning pictures , 1
        Its definitely cheap and compact enough to keep some money in your wallet but... , 1
        Great price. USB Ready. Great for Fun. Just point and shoot! , 1
        Price &amp; Size. , 1
        cheap. you don't really need a photoshop to make these pics look funny , 1
        Durability Poor Design , 1
        easy to use.brand name we all know.best for price , 1
        easy to use. awesome pictures. reasonably priced , 1
        Easy to use. nice software package.Takes great pics. , 1
        Very good image quality for the money (we received a $100 rebate) , 1
        Over all a great camera , 1
        It takes about 20 quality pictures , 1
        This is a great camera , 1
        Excellent resolution and prints , 1
        Easy to Use - Many Functions , 1
        PRICED RIGHT , 1
        Great pictures. easy to use. many features. attractive styling , 1
        Extremely easy to use. nice packaging and feel. lots of everyday use features. , 1
        3X optical Zoom. 4X digital ZOom , 1
        Ease of use. Sturdy Design , 1
        Good quality pictures. includes features like video out (nice for slide-shows) and ac power. , 1
        Easy to use. , 1
        Good features for the price , 1
        easy to scroll through pictures , 1
        Absolutely NONE , 1
        low price , 1
        Good Battery Life , 1
        A/C adapter included. optical zoom. battery life. serial and USB included , 1
        Light for the quality , 1
        Good pictures. , 1
        Easy to use. , 1
        It takes good detailed pictures if it does not break first. , 1
        How could I possibly say anything good about this camera.  It never worked long enough. , 1
        Easy to install software. , 1
        Inexpensive way to take digital photos , 1
        Inexpensive. relatively easy to use. , 1
        Price. 640X480 mode good , 1
        Cheap and easy to use. Decent quality for the price. , 1
        Cheap. Light weight , 1
        Inexpensive.  Good value for the money. IF you don't expect the best. , 1
        Cheapest on the market. Does work for small needs. , 1
        Inexpensive , 1
        Has an AC Adapter , 1
        Cheap. Light , 1
        Great Price. Reasonable Cost. Easy to Use , 1
        decent pictures. good to send on web , 1
        Easy To Use , 1
        Cheap. simple to operate. decent flash , 1
        Inexpensive , 1
        Good picture quality. inexpensive , 1
        Great Camera. excellent pictures , 1
        inexpensive. fun. easy , 1
        price , 1
        Inexpensive for the novice , 1
        Easy. light-weight. great pictures for little money. , 1
        ease of use. picture quality , 1
        Price. lightweight , 1
        far cheaper than lots of film and developing , 1
        cheap. easy to use , 1
        Inexpensive. easy to use , 1
        Cheap Price. Lightness , 1
        price and quality of pictures , 1
        Ease of use. , 1
